Data	etched_(Thermal_SiO2)_15sec
Recipe	SINGH
Site Name	
Points	276
X-Resolution	0.400000
X-Coord	-481.75
Y-Coord	212.85
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
254	   -187758	  -882.203	  -892.816	  -892.816	  -892.816
255	   -187779	  -903.891	  -916.301	  -916.301	  -916.301
256	   -187778	  -902.797	  -954.409	  -954.409	  -954.409
257	   -187926	   -1050.2	  -992.601	  -992.601	  -992.601
258	   -187976	  -1101.14	  -1003.79	  -1003.79	  -1003.79
259	   -187831	  -955.906	  -987.659	  -987.659	  -987.659
260	   -187753	  -877.875	  -981.923	  -981.923	  -981.923
261	   -187854	  -978.672	   -1011.4	   -1011.4	   -1011.4
262	   -188031	  -1155.33	  -1052.14	  -1052.14	  -1052.14
263	   -187980	  -1104.39	   -1071.6	   -1071.6	   -1071.6
264	   -187886	  -1011.19	   -1079.1	   -1079.1	   -1079.1
265	   -187911	  -1036.11	  -1102.77	  -1102.77	  -1102.77
266	   -188099	  -1223.61	  -1136.41	  -1136.41	  -1136.41
267	   -188100	  -1224.69	  -1152.61	  -1152.61	  -1152.61
268	   -187929	  -1053.45	  -1157.59	  -1157.59	  -1157.59
269	   -187998	  -1122.81	  -1179.27	  -1179.27	  -1179.27
270	   -188192	  -1316.81	  -1209.51	  -1209.51	  -1209.51
271	   -188151	  -1275.63	  -1218.96	  -1218.96	  -1218.96
272	   -187987	  -1111.97	  -1215.38	  -1215.38	  -1215.38
273	   -188067	  -1192.17	  -1227.68	  -1227.68	  -1227.68
274	   -188207	  -1331.98	  -1252.25	  -1252.25	  -1252.25
275	   -188156	  -1281.05	  -1268.25	  -1268.25	  -1268.25
276	   -188086	  -1210.59	  -1279.96	  -1279.96	  -1279.96
