Data	etched_(PECVD_SiO2)_20sec
Recipe	SINGH
Site Name	
Points	3356
X-Resolution	0.400000
X-Coord	-5106.42
Y-Coord	1020.80
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
316	  -88228.9	  -4663.59	  -4651.01	  -4651.01	  -4651.01
317	  -88121.6	   -4556.3	  -4672.92	  -4672.92	  -4672.92
318	  -88271.2	  -4705.86	  -4718.83	  -4718.83	  -4718.83
319	  -88426.2	  -4860.84	  -4770.71	  -4770.71	  -4770.71
320	  -88404.5	  -4839.16	  -4796.76	  -4796.76	  -4796.76
321	  -88327.5	  -4762.22	  -4800.56	  -4800.56	  -4800.56
322	  -88335.1	   -4769.8	  -4810.63	  -4810.63	  -4810.63
323	  -88396.9	  -4831.58	     -4840	     -4840	     -4840
324	  -88466.3	  -4900.95	  -4874.92	  -4874.92	  -4874.92
325	  -88507.4	  -4942.13	  -4894.88	  -4894.88	  -4894.88
326	  -88469.5	   -4904.2	  -4897.74	  -4897.74	  -4897.74
327	  -88389.3	  -4823.99	  -4903.25	  -4903.25	  -4903.25
328	  -88493.4	  -4928.04	  -4923.96	  -4923.96	  -4923.96
329	  -88586.6	  -5021.24	  -4946.77	  -4946.77	  -4946.77
330	  -88495.5	   -4930.2	  -4962.84	  -4962.84	  -4962.84
331	  -88478.2	  -4912.87	  -4986.79	  -4986.79	  -4986.79
332	  -88621.2	  -5055.93	  -5021.16	  -5021.16	  -5021.16
333	  -88715.5	  -5150.22	  -5040.28	  -5040.28	  -5040.28
334	    -88566	  -5000.66	  -5036.29	  -5036.29	  -5036.29
335	  -88499.9	  -4934.54	  -5040.86	  -5040.86	  -5040.86
336	  -88636.4	   -5071.1	  -5072.89	  -5072.89	  -5072.89
337	  -88787.1	  -5221.75	  -5104.59	  -5104.59	  -5104.59
338	  -88689.5	   -5124.2	  -5109.64	  -5109.64	  -5109.64
339	  -88568.1	  -5002.82	  -5105.74	  -5105.74	  -5105.74
340	  -88686.3	  -5120.95	  -5115.22	  -5115.22	  -5115.22
341	  -88792.5	  -5227.16	  -5125.27	  -5125.27	  -5125.27
342	  -88645.1	  -5079.77	  -5124.83	  -5124.83	  -5124.83
343	  -88609.3	  -5044.01	  -5132.98	  -5132.98	  -5132.98
344	    -88761	  -5195.73	  -5155.04	  -5155.04	  -5155.04
345	  -88853.2	  -5287.86	  -5162.58	  -5162.58	  -5162.58
346	  -88653.8	  -5088.44	  -5147.77	  -5147.77	  -5147.77
347	    -88592	  -5026.66	  -5143.62	  -5143.62	  -5143.62
348	  -88784.9	  -5219.58	  -5163.32	  -5163.32	  -5163.32
349	    -88838	  -5272.69	  -5179.02	  -5179.02	  -5179.02
