Data	etched_(PECVD_SiO2+PR)_3min_2
Recipe	SINGH
Site Name	
Points	436
X-Resolution	0.400000
X-Coord	21674.10
Y-Coord	4835.20
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
275	   -987504	   15524.4	   15620.8	   15620.8	   15620.8
276	   -987461	   15567.7	   15571.4	   15571.4	   15571.4
277	   -987419	     15610	   15522.3	   15522.3	   15522.3
278	   -987557	   15471.3	   15452.3	   15452.3	   15452.3
279	   -987719	   15309.8	   15374.3	   15374.3	   15374.3
280	   -987764	   15264.3	   15311.7	   15311.7	   15311.7
281	   -987685	   15343.4	   15258.7	   15258.7	   15258.7
282	   -987828	   15200.3	   15196.8	   15196.8	   15196.8
283	   -987961	   15068.1	   15128.9	   15128.9	   15128.9
284	   -987929	   15099.5	   15062.6	   15062.6	   15062.6
285	   -988006	   15022.6	   14986.9	   14986.9	   14986.9
286	   -988099	   14929.4	   14896.9	   14896.9	   14896.9
287	   -988337	     14692	   14816.2	   14816.2	   14816.2
288	   -988287	   14741.9	   14767.4	   14767.4	   14767.4
289	   -988213	   14815.6	   14735.4	   14735.4	   14735.4
290	   -988338	   14690.9	   14690.4	   14690.4	   14690.4
291	   -988392	   14636.8	   14625.6	   14625.6	   14625.6
292	   -988470	   14558.7	   14553.1	   14553.1	   14553.1
293	   -988587	   14441.6	     14489	     14489	     14489
294	   -988616	   14412.4	   14441.9	   14441.9	   14441.9
295	   -988581	   14448.1	   14398.5	   14398.5	   14398.5
296	   -988620	   14409.1	   14335.8	   14335.8	   14335.8
297	   -988828	   14201.1	   14255.2	   14255.2	   14255.2
298	   -988910	   14118.7	   14176.2	   14176.2	   14176.2
299	   -988813	   14216.2	   14098.1	   14098.1	   14098.1
300	   -989036	   13992.9	     14015	     14015	     14015
301	   -989236	   13792.4	   13951.5	   13951.5	   13951.5
302	   -989080	   13948.5	   13920.8	   13920.8	   13920.8
303	   -989001	   14027.6	     13883	     13883	     13883
304	   -989194	   13834.7	   13801.7	   13801.7	   13801.7
