Data	etched_(PECVD_SiO2)_3min
Recipe	SINGH
Site Name	
Points	1501
X-Resolution	0.400000
X-Coord	-3523.85
Y-Coord	-7319.95
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
338	    774512	   3870.25	   3935.99	   3935.99	   3935.99
339	    774724	   4082.69	   3968.11	   3968.11	   3968.11
340	    774619	   3977.56	   3995.76	   3995.76	   3995.76
341	    774581	   3939.63	   4027.12	   4027.12	   4027.12
342	    774737	   4095.69	    4074.9	    4074.9	    4074.9
343	    774818	      4177	   4122.89	   4122.89	   4122.89
344	    774814	   4172.63	    4152.1	    4152.1	    4152.1
345	    774771	   4129.31	   4166.54	   4166.54	   4166.54
346	    774842	   4200.81	   4175.26	   4175.26	   4175.26
347	    774863	   4221.38	    4178.8	    4178.8	    4178.8
348	    774740	   4098.94	   4184.18	   4184.18	   4184.18
349	    774842	   4200.81	   4198.48	   4198.48	   4198.48
350	    774952	   4310.25	   4208.15	   4208.15	   4208.15
351	    774803	   4161.81	   4204.53	   4204.53	   4204.53
352	    774774	   4132.56	   4207.18	   4207.18	   4207.18
353	    774899	   4257.19	   4230.23	   4230.23	   4230.23
354	    774919	   4277.75	    4261.7	    4261.7	    4261.7
355	    774915	   4273.44	    4285.8	    4285.8	    4285.8
356	    774986	   4344.94	   4292.24	   4292.24	   4292.24
357	    774966	   4324.38	   4276.26	   4276.26	   4276.26
358	    774822	   4180.25	   4253.31	   4253.31	   4253.31
359	    774840	   4198.63	   4250.08	   4250.08	   4250.08
360	    774945	   4303.75	   4273.06	   4273.06	   4273.06
361	    774931	   4289.69	   4312.22	   4312.22	   4312.22
362	    774958	   4316.75	   4360.78	   4360.78	   4360.78
363	    775115	   4473.94	   4403.69	   4403.69	   4403.69
364	    775152	   4510.75	   4418.53	   4418.53	   4418.53
365	    774984	   4342.81	   4414.14	   4414.14	   4414.14
366	    774950	   4308.13	   4425.51	   4425.51	   4425.51
367	    775204	   4562.81	   4450.32	   4450.32	   4450.32
368	    775214	   4572.56	    4447.9	    4447.9	    4447.9
369	    774961	      4320	   4415.92	   4415.92	   4415.92
370	    774934	   4292.94	   4396.97	   4396.97	   4396.97
371	    775124	   4482.63	   4402.34	   4402.34	   4402.34
372	    775112	   4470.69	   4404.14	   4404.14	   4404.14
373	    774948	      4307	   4401.62	   4401.62	   4401.62
374	    774981	   4339.56	   4422.72	   4422.72	   4422.72
375	    775187	   4545.44	   4461.32	   4461.32	   4461.32
376	    775222	   4580.13	   4479.38	   4479.38	   4479.38
377	    775063	   4421.94	   4478.25	   4478.25	   4478.25
378	    774956	   4314.63	   4508.24	   4508.24	   4508.24
379	    775276	   4634.31	   4586.45	   4586.45	   4586.45
380	    775460	   4818.56	   4663.58	   4663.58	   4663.58
